	TITLE	ID	KEYWORDS_DFG/Primary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Primary/GREEN_RAZOR	KEYWORDS_DFG/Primary/RECYCLING	KEYWORDS_DFG/Primary/REUSING	KEYWORDS_DFG/Secondary/GREEN_SUPPLY_CHAIN	KEYWORDS_DFG/Secondary/GREEN_RAZOR	KEYWORDS_DFG/Secondary/RECYCLING	KEYWORDS_DFG/Secondary/REUSING	financial_tone	sustainability_potential	SENTENCE	COUNT_DFG/Primary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Primary/GREEN_RAZOR	COUNT_DFG/Primary/RECYCLING	COUNT_DFG/Primary/REUSING	COUNT_DFG/Secondary/GREEN_SUPPLY_CHAIN	COUNT_DFG/Secondary/GREEN_RAZOR	COUNT_DFG/Secondary/RECYCLING	COUNT_DFG/Secondary/REUSING
9198	Continental-2020	59debd9e979f9f5a007c8de9033273b1		systems			throughout				NEUTRAL	FACT	On this basis, the majority of our employees throughout the Continental Group were covered by certified management systems as at December 31, 2020.	0	1	0	0	1	0	0	0
9199	Continental-2020	59debd9e979f9f5a007c8de9033273b1		system,system,system							NEUTRAL	SOLUTION	The environmental management system certification covered 82% of employees (PY: 82%), the energy management system certification covered 51% of employees (PY: 49%), and the safety and health management system certification covered 69% of employees (PY: 69%).	0	3	0	0	0	0	0	0
9200	Continental-2020	59debd9e979f9f5a007c8de9033273b1											The accident rate -i.e.	0	0	0	0	0	0	0	0
9201	Continental-2020	59debd9e979f9f5a007c8de9033273b1											the number of accidents per million working hours -is also used as a key performance indicator with respect to green and safe factories.	0	0	0	0	0	0	0	0
9202	Continental-2020	59debd9e979f9f5a007c8de9033273b1											The accident rate improved to 2.9 accidents per million working hours in fiscal 2020 (PY: 3.0 accidents per million working hours).	0	0	0	0	0	0	0	0
9203																					
9204	Continental-2020	722e908ce26210d443a932c873998f2a											"In order to address the COVID-19 pandemic, the existing corporatewide pandemic preparedness plan (""pandemic plan"") was activated in fiscal 2020, which contributed to pandemic-proof production."	0	0	0	0	0	0	0	0
9205	Continental-2020	722e908ce26210d443a932c873998f2a		system							NEUTRAL	FACT	An emergency organizational system was set up at company level under the leadership of the Group Security group function, which incorporates the relevant corporate functions.	0	1	0	0	0	0	0	0
9206	Continental-2020	722e908ce26210d443a932c873998f2a											Regional crisis teams were also established at country level.	0	0	0	0	0	0	0	0
9207	Continental-2020	722e908ce26210d443a932c873998f2a											In addition, we launched medical counseling and mental health programs for our employees and their families, such as a global hotline.	0	0	0	0	0	0	0	0
9208	Continental-2020	722e908ce26210d443a932c873998f2a											Another measure was the establishment of three production lines for the manufacture of surgical masks.	0	0	0	0	0	0	0	0
9209																					
9210	Continental-2020	cc408ea0b5b30f378c6c5a9cc4644d8c											In 2019, Continental adopted a new strategy for operational environmental protection.	0	0	0	0	0	0	0	0
9211	Continental-2020	cc408ea0b5b30f378c6c5a9cc4644d8c											In addition to the major topic of climate change mitigation (see p. 20), it includes the other topics of energy, water and waste.	0	0	0	0	0	0	0	0
9212																					
9213	Continental-2020	637c06615dc02749595f09cc3e5c9bc5							reduce				By 2030, we plan to reduce our energy use by 20% compared to 2018 in relation to sales.	0	0	0	0	0	0	1	0
9214	Continental-2020	637c06615dc02749595f09cc3e5c9bc5											We also plan to save 1 TWh of energy via energy efficiency projects by 2030.	0	0	0	0	0	0	0	0
9215	Continental-2020	637c06615dc02749595f09cc3e5c9bc5											This equates to around 10% of Continental's current annual corporate-wide energy use.	0	0	0	0	0	0	0	0
9216	Continental-2020	637c06615dc02749595f09cc3e5c9bc5											In the coming years, our focus will therefore be on implementing energy efficiency projects.	0	0	0	0	0	0	0	0
9217	Continental-2020	637c06615dc02749595f09cc3e5c9bc5											Our employees with energy and engineering roles work closely together.	0	0	0	0	0	0	0	0
9218	Continental-2020	637c06615dc02749595f09cc3e5c9bc5											This ensures the continuous transfer of knowledge and enables highly efficient technologies to be implemented in all areas.	0	0	0	0	0	0	0	0
9219	Continental-2020	637c06615dc02749595f09cc3e5c9bc5											This also includes the regular review of fuels currently used with regard to CO2-neutral alternatives.	0	0	0	0	0	0	0	0
9220																					
9221	Continental-2020	eaf974608a4735db3970745573050680						purchased					In fiscal 2020, our total energy use was 8.7 TWh (PY: 9.6 TWh), primarily accounted for by purchased electricity and natural gas.	0	0	0	0	0	1	0	0
9222	Continental-2020	eaf974608a4735db3970745573050680											Energy use fell by 9.2% year-on-year.	0	0	0	0	0	0	0	0
9223	Continental-2020	eaf974608a4735db3970745573050680											This was due in particular to the decline in production due to the COVID-19 pandemic, as well as the energy efficiency projects introduced.	0	0	0	0	0	0	0	0
9224	Continental-2020	eaf974608a4735db3970745573050680											In relation to group sales, however, energy use increased by 7% year-on-year.	0	0	0	0	0	0	0	0
9225	Continental-2020	eaf974608a4735db3970745573050680											This is due to the basic requirements of the locations, which remained constant despite a sharp decrease in sales.	0	0	0	0	0	0	0	0
9226																					
9227	Continental-2020	118d2ccced72414c8142a0b6393ae5fc								reduce			By 2030, we plan to reduce our water demand in areas with a high water risk by 4% year-on-year in relation to sales and in areas with a moderate water risk by 2% in relation to sales.	0	0	0	0	0	0	0	1
9228	Continental-2020	118d2ccced72414c8142a0b6393ae5fc											By adopting this riskbased approach, we are focusing specifically on those regions in the world that are experiencing an ever-increasing shortage of water.	0	0	0	0	0	0	0	0
9229	Continental-2020	118d2ccced72414c8142a0b6393ae5fc		reuse							NEUTRAL	SOLUTION	Our focus here is on implementing efficiency projects that avoid water consumption and promote reuse of water.	0	1	0	0	0	0	0	0
9230	Continental-2020	118d2ccced72414c8142a0b6393ae5fc	supply chain								NEUTRAL	SOLUTION	All of our locations and our supply chain will be consistently evaluated in accordance with the regularly updated risk assessment tools provided by the World Resource Institute and Aqueduct.	1	0	0	0	0	0	0	0
9231	Continental-2020	118d2ccced72414c8142a0b6393ae5fc											This will enable us to use the available resources in a targeted and efficient manner.	0	0	0	0	0	0	0	0
9232	Continental-2020	118d2ccced72414c8142a0b6393ae5fc											"Through our membership in the voluntary ""CEO Water Mandate"" initiative, we ensure that there is a regular exchange of information on best practice solutions as well as current opportunities and risks in the field of water management."	0	0	0	0	0	0	0	0
9233																					
9234	Continental-2020	56f7f94a2db36502f584971327130c6d											In fiscal 2020 the total water demand amounted to 17.3 million m 3 (PY: 19.5 million m 3 ).	0	0	0	0	0	0	0	0
9235	Continental-2020	56f7f94a2db36502f584971327130c6d											This mainly includes drinking water from public water suppliers, as well as the withdrawal of groundwater and surface water.	0	0	0	0	0	0	0	0
9236	Continental-2020	56f7f94a2db36502f584971327130c6d											Water demand fell by 11.3% year-on-year.	0	0	0	0	0	0	0	0
9237	Continental-2020	56f7f94a2db36502f584971327130c6d											This was due in particular to the decline in production due to the COVID-19 pandemic, as well as the water-saving projects introduced.	0	0	0	0	0	0	0	0
9238	Continental-2020	56f7f94a2db36502f584971327130c6d											In relation to group sales, however, water consumption increased by 4% year-on-year.	0	0	0	0	0	0	0	0
9239	Continental-2020	56f7f94a2db36502f584971327130c6d											This is due to the basic requirements of the locations, which remained constant despite a sharp decrease in sales.	0	0	0	0	0	0	0	0
9240	Continental-2020	56f7f94a2db36502f584971327130c6d											The withdrawals are approved by the authorities in relation to maximum withdrawal amounts.	0	0	0	0	0	0	0	0
9241	Continental-2020	56f7f94a2db36502f584971327130c6d											Some of these sources are at the edges of groundwater protection zones.	0	0	0	0	0	0	0	0
9242	Continental-2020	56f7f94a2db36502f584971327130c6d											No negative effects on biodiversity or on local communities have been found either within the group or by authorities during regular inspections.	0	0	0	0	0	0	0	0
9243																					
9244	Continental-2020	2256952c45e8ce8a7403ae96eb882122								reduce			By 2030, we plan to reduce the annual volume of waste generated by 2% in relation to sales.	0	0	0	0	0	0	0	1
9245	Continental-2020	2256952c45e8ce8a7403ae96eb882122			recycle						NEUTRAL	SOLUTION	To help us achieve this objective, we need to avoid generating waste -or at a minimum, recycle it.	0	0	1	0	0	0	0	0
9246	Continental-2020	2256952c45e8ce8a7403ae96eb882122								circular			In this context, the environmental strategy makes a significant contribution to anchoring the approach of the circular economy in the entire company.	0	0	0	0	0	0	0	1
9247	Continental-2020	2256952c45e8ce8a7403ae96eb882122											Accordingly, consistent and systematic waste management is already an integral part of our waste logistics.	0	0	0	0	0	0	0	0
9248	Continental-2020	2256952c45e8ce8a7403ae96eb882122			recycling						POSTIVE	SOLUTION	We also plan to increase our waste recycling rate to 95% by 2030.	0	0	1	0	0	0	0	0
9249	Continental-2020	2256952c45e8ce8a7403ae96eb882122											To achieve this goal, several projects have already been initiated and implemented.	0	0	0	0	0	0	0	0
9250	Continental-2020	2256952c45e8ce8a7403ae96eb882122		reusable			packaging				NEUTRAL	SOLUTION	These include greater use of regranulates in the field of plastic injection molding processes, the use of reusable packaging in collaboration with our suppliers and customers, and the pyrolysis of vulcanized rubber materials.	0	1	0	0	1	0	0	0
9251																					
9252	Continental-2020	263b12675134e5632ffe39402eb7fb97											Waste generation amounted to 341,513 metric tons (PY: 409,280 metric tons).	0	0	0	0	0	0	0	0
9253	Continental-2020	263b12675134e5632ffe39402eb7fb97											It has therefore fallen by almost 17% year-on-year.	0	0	0	0	0	0	0	0
9254	Continental-2020	263b12675134e5632ffe39402eb7fb97											This was due in particular to the decline in production due to the COVID-19 pandemic, as well as the waste-prevention projects introduced.	0	0	0	0	0	0	0	0
9255	Continental-2020	263b12675134e5632ffe39402eb7fb97											In relation to group sales, waste generation likewise fell by 2% year-on-year.	0	0	0	0	0	0	0	0
9256	Continental-2020	263b12675134e5632ffe39402eb7fb97											The share of hazardous waste in fiscal 2020 was unchanged at 9.7% (PY: 9.7%).	0	0	0	0	0	0	0	0
9257	Continental-2020	263b12675134e5632ffe39402eb7fb97											We use waste disposal companies approved and certified by the authorities to dispose of our waste in a proper manner.	0	0	0	0	0	0	0	0
9258	Continental-2020	263b12675134e5632ffe39402eb7fb97			recycling						NEUTRAL	FACT	The waste recycling rate in fiscal 2020 was 81% (PY: 80%) and thus at the previous year's level.	0	0	1	0	0	0	0	0
9259	Continental-2020	263b12675134e5632ffe39402eb7fb97											In The Spotlight	0	0	0	0	0	0	0	0
